CAPE_u,CAPE_ext,dh,sat_def,P,RH,dz
13883.315360295648,3760.122103075833,-13530.119435168279,0.0033166656183624453,18.620689655172416,0.06939393939393938,4100.0
14065.838116153014,3664.082996491915,-13451.535898397866,0.003258193423637673,19.310344827586206,0.06939393939393938,4100.0
14242.17057951855,3569.522442644618,-13369.844244456603,0.0032023629699008604,20.0,0.06939393939393938,4100.0
0.0,0.0,6.881474271722254,0.008970095881699332,0.0,0.07929292929292929,4300.0
1989.2348731915488,1693.6493437872982,-3749.608090808746,0.00819991528998717,0.6896551724137931,0.07929292929292929,4300.0
3395.2022040118222,2744.2458454333178,-6283.3388199779365,0.007598204780333043,1.3793103448275863,0.07929292929292929,4300.0
4502.737678576481,3461.353043689919,-8099.983769897881,0.007070963095645322,2.0689655172413794,0.07929292929292929,4250.0
5422.355537808329,3969.034269781915,-9451.680602065564,0.00666426990277857,2.7586206896551726,0.07929292929292929,4250.0
6210.75893711719,4332.609488510372,-10482.065464065468,0.006316165344684632,3.4482758620689657,0.07929292929292929,4250.0
6901.567775838522,4591.608747598865,-11280.459674025966,0.005985371200856857,4.137931034482759,0.07929292929292929,4200.0
7516.600904803487,4772.087619772554,-11905.962564692854,0.005721038166641571,4.827586206896552,0.07929292929292929,4200.0
8070.92329187687,4892.232774839631,-12398.706613129085,0.005485803569679564,5.517241379310345,0.07929292929292929,4200.0
8575.423575191919,4965.271551905258,-12787.711100712775,0.0052746698619900514,6.206896551724139,0.07929292929292929,4200.0
9038.25303337703,5001.123208571485,-13094.319698198837,0.00508378625347767,6.8965517241379315,0.07929292929292929,4200.0
9465.684711301805,5007.4013322734545,-13334.601968154326,0.004910124614712569,7.586206896551724,0.07929292929292929,4200.0
9862.655846347678,4990.057074189195,-13521.15195113705,0.004731853530890636,8.275862068965518,0.07929292929292929,4150.0
10233.13336399205,4953.815348952412,-13663.327644666926,0.004586792463030302,8.965517241379311,0.07929292929292929,4150.0
10580.343720198878,4902.462511609487,-13768.729222346185,0.004452853043851718,9.655172413793103,0.07929292929292929,4150.0
10906.963782557477,4839.070867535169,-13843.462660230776,0.004328708044975681,10.344827586206897,0.07929292929292929,4150.0
11215.223043626816,4766.145678617604,-13892.473046189749,0.004213242755858915,11.03448275862069,0.07929292929292929,4150.0
11507.01076840857,4685.74492108143,-13919.802356064582,0.004105513049816735,11.724137931034484,0.07929292929292929,4150.0
11783.938477849468,4599.566285000043,-13928.782292560645,0.0040047128704243954,12.413793103448278,0.07929292929292929,4150.0
12047.392158817334,4509.017832114546,-13922.20707143574,0.003895410233161504,13.10344827586207,0.07929292929292929,4100.0
12298.57258900928,4415.266035069043,-13902.490110138271,0.0038069936106537965,13.793103448275863,0.07929292929292929,4100.0
12538.527532953864,4319.283281989234,-13871.437490250762,0.0037236531451132152,14.482758620689657,0.07929292929292929,4100.0
12768.176299848583,4221.879197530401,-13830.695289982024,0.003644935837282694,15.172413793103448,0.07929292929292929,4100.0
12988.330069849577,4123.724566394773,-13781.662180188789,0.003570443070885379,15.862068965517242,0.07929292929292929,4100.0
13199.707819649908,4025.381219718962,-13725.531137563907,0.0034998228002620603,16.551724137931036,0.07929292929292929,4100.0
13402.95303627061,3927.3151795377667,-13663.326079598344,0.0034327620740256075,17.24137931034483,0.07929292929292929,4100.0
13598.640578638018,3829.9115158880522,-13595.927012063694,0.003368981989637327,17.931034482758623,0.07929292929292929,4100.0
