z,p,T_rho,T,qv,h,qsat_env,T_env,q_env,h_env,T_rho_u,T_u,qv_u,h_u,CAPE_u,B_u,T_rho_w,T_w,qv_w,h_w,CAPE_w,B_w,ent,dh,dz,sat_def
8950.0,32218.44385472288,236.73332023033907,236.67847664704996,0.0003812532989061618,52055.39490879692,0.000382496773047291,236.7058090221212,0.00019122615861886903,51619.810378123315,240.88027834515066,240.79045530975165,0.0006137549565670273,56765.232711822384,1920.76569818047,0.17184593646014337,237.2616898415869,237.2031918898873,0.000405757619581105,52643.43928582736,211.37464715120862,0.02189512604857594,0.00011306690872618144,-4498.192380755398,4200.0,0.29861478828188404
9000.0,31986.717589483567,236.28856514810641,236.236266212222,0.0003642443599998073,52059.175771189635,0.0003653844793744709,236.2623338480238,0.0001826719560690897,51643.11276398269,240.44946054076522,240.36339670622186,0.0005891134152877839,56765.232711822384,1920.76569818047,0.17274802856582483,236.81134498839978,236.75557627995227,0.00038755819384681407,52638.83295574269,211.37464715120862,0.02170426753433198,0.0001128223989277923,-4498.192380755398,4200.0,0.29861478828188404
9050.0,31756.226513546688,235.84252366338933,235.79267609339243,0.0003478245513901853,52063.03593328319,0.0003488689289941125,235.81752505812713,0.00017441597300317334,51665.81651375589,240.01696711224858,239.93454508830388,0.0005651933548560421,56765.232711822384,1920.76569818047,0.1736382803118141,236.35965975289284,236.30651991657007,0.00036999091584166173,52634.35221487977,211.37464715120862,0.02151056119663183,0.00011257920976354611,-4498.192380755398,4200.0,0.29861478828188404
9100.0,31526.965105440053,235.3952201399117,235.3477328212742,0.0003319817287817002,52066.97130930629,0.00033293750395473103,235.37140813644365,0.000166451910702842,51687.93139755093,239.58281934840505,239.50392353761268,0.0005419857454662796,56765.232711822384,1920.76569818047,0.17451649277713896,235.9066609663463,235.85605193678697,0.000353042945967756,52629.993804224716,211.37464715120862,0.021314088299420084,0.00011233732954371487,-4498.192380755398,4200.0,0.29861478828188404
9150.0,31298.927895958765,234.94667933290208,234.90146332677355,0.00031670362184129313,52070.97792232002,0.00031757748250907153,234.92400896101512,0.00015877341800242707,51709.467459372354,239.1470394074787,239.0715560560235,0.000519481181388301,56765.232711822384,1920.76569818047,0.17538248443686863,235.45237588658668,235.40420191778838,0.0003367012816976239,52625.75452339468,211.37464715120862,0.021114932144313175,0.00011209674672324578,-4498.192380755398,4200.0,0.29861478828188404
9200.0,31072.109467876147,234.49692634707293,234.453894896091,0.0003019778520387099,52075.05190396952,0.0003027760564643874,234.4753537604998,0.00015137409998219724,51730.43499512983,238.70965028292622,238.637467528731,0.0004976698954040101,56765.232711822384,1920.76569818047,0.1762360916814492,234.99683215098068,234.95099982655822,0.0003209527780456859,52621.63123160658,211.37464715120862,0.020913177894181182,0.00011185744989945669,-4498.192380755398,4200.0,0.29861478828188404
9250.0,30846.504455612296,234.04598659434464,234.00505512558286,0.00028779195056378065,52079.1894941229,0.00028852034857961977,234.02546907051442,0.00014424752668536109,51750.844530439535,238.27067576694347,238.20168368493358,0.0004765417742144699,56765.232711822384,1920.76569818047,0.17707716926172642,234.54005772906615,234.49647596918885,0.0003057841681689232,52617.620848542436,211.37464715120862,0.020708912390019662,0.00011161942780977638,-4498.192380755398,4200.0,0.29861478828188404
9300.0,30622.107544860966,233.59388575147784,233.55497187655934,0.00027413337625062427,52083.38704039807,0.00027479742994241974,233.57438168990066,0.00013738724182514806,51770.70679830502,237.83014041188548,237.76423105629377,0.00045608637475830384,56765.232711822384,1920.76569818047,0.17790559065750727,234.08208087501652,234.0406609400501,0.00029118208401308985,52613.72035511097,211.37464715120862,0.020502223962358526,0.00011138266932952914,-4498.192380755398,4200.0,0.29861478828188404
9350.0,30398.91347217537,233.14028422066986,233.1032887155,0.0002611241951601926,52087.6409975792,0.0002616713640189839,233.12174771340463,0.0001308252787048071,51789.754611325705,237.38806948973496,237.32513693334076,0.00043629294137710443,56765.232711822384,1920.76569818047,0.17873690781849966,233.62293008013214,233.58358557102383,0.0002771330769218647,52609.92679410534,211.37464715120862,0.020308613319024157,0.0001111471634697618,-4498.192380755398,4200.0,0.29861478828188404
9400.0,30176.91667776193,232.68252061238604,232.64720438549548,0.0002497600733941295,52091.946381392816,0.0002502616735800554,232.66482704104786,0.00012512132090653334,51806.61181671505,236.9444889385896,236.88442930819596,0.0004171504279680526,56765.232711822384,1920.76569818047,0.17968650661862892,233.16243616861308,233.12507279552526,0.0002636960625116615,52606.236019282835,211.37464715120862,0.020233456274225455,0.00011091289937511286,-4498.192380755398,4200.0,0.29861478828188404
9450.0,29956.109116918407,232.22424699896084,232.1905426967388,0.00023882916871946323,52096.29064043944,0.0002392887613465726,232.20736242300748,0.00011963568092917919,51823.46471228114,236.4994252534294,236.44213675852103,0.0003986475416892941,56765.232711822384,1920.76569818047,0.1805991373352336,232.69748866413167,232.6618504648577,0.0002520212302226672,52602.63771037128,211.37464715120862,0.01999145565254707,0.00011067986632172237,-4498.192380755398,4200.0,0.29861478828188404
