B,CAPE,dh,sat_def,P
31.963962574332882,1598.1981287166439,-3615.904500363162,0.00502280723742153,2.1052631578947367
37.99752702305601,1899.8763511527995,-4338.774485031805,0.004947409416624347,2.631578947368421
43.563830725784534,2178.1915362892264,-5009.633467678963,0.004876328759304352,3.1578947368421053
48.7400934866825,2437.0046743341245,-5635.350098856361,0.004809103467925438,3.6842105263157894
53.58440593707046,2679.220296853524,-6221.499991260396,0.004745344448427585,4.2105263157894735
58.141782656286225,2907.0891328143107,-6772.673948392803,0.0046847204693918326,4.7368421052631575
62.44797266358016,3122.3986331790074,-7292.698968094977,0.004626946958859121,5.263157894736842
66.53195032527356,3326.5975162636782,-7784.80075209451,0.004571777159063013,5.789473684210526
70.41759598210402,3520.879799105203,-8251.724427390749,0.004518995686093724,6.315789473684211
74.12486841227343,3706.2434206136713,-8695.825834148134,0.004468413692390971,6.842105263157895
77.67066635383445,3883.533317691721,-9119.14354544277,0.0044198638127177226,7.368421052631579
81.06945773436235,4053.4728867181175,-9523.452963489173,0.004373197578696641,7.894736842105263
84.33374553829294,4216.687276914649,-9910.31040200252,0.004328282527907311,8.421052631578947
87.47435522625483,4373.717761312742,-10281.088504022759,0.0042849994867312155,8.947368421052632
90.50080447007547,4525.0402235037745,-10637.051684446844,0.0042247941395572,9.473684210526315
93.42158572876136,4671.0792864380655,-10979.294637633633,0.004184845107296403,10.0
0.0,0.0,9.344220584571303,0.0052942737032516006,0.0
9.500164590916487,475.00822954582435,-1014.1803702098987,0.005197508783180491,0.5263157894736842
17.639971261077534,881.9985630538763,-1935.5224185041807,0.00507954309996159,1.0526315789473684
24.831125424392958,1241.556271219647,-2773.565177043558,0.0049973641974393555,1.5789473684210527
31.310831675702033,1565.5415837851021,-3541.964832724014,0.0049204457291378645,2.1052631578947367
37.230708926412085,1861.5354463206033,-4251.372546790342,0.00484814980481085,2.631578947368421
42.69487934947848,2134.7439674739235,-4910.133774728514,0.004779952555996315,3.1578947368421053
47.77857712866286,2388.928856433142,-5524.9144518761605,0.004715417690986239,3.6842105263157894
52.538334014031506,2626.916700701577,-6101.12737647965,0.004654177469580082,4.2105263157894735
57.01798109200739,2850.8990546003674,-6643.2307325768925,0.004595918711623105,4.7368421052631575
61.252332504449306,3062.6166252224652,-7154.942275297522,0.004540372173926167,5.263157894736842
65.26961118245661,3263.480559122831,-7639.396868487092,0.004487304219705681,5.789473684210526
69.09307739144914,3454.653869572454,-8099.262831245163,0.004436511117856539,6.315789473684211
72.7421792009806,3637.108960049028,-8536.831235758116,0.00438781388127462,6.842105263157895
