z,p,T_rho,T,qv,h,T_env,q_env,h_env,T_rho_u,T_u,qv_u,h_u,CAPE_u,B_u,T_rho_w,T_w,qv_w,h_w,CAPE_w,B_w,ent
5750.0,49667.040391113645,257.51278022717355,257.18630493459267,0.0020885699930879823,45537.225749485064,257.3392744550446,0.0011093137812972181,43265.88808058719,264.70320794828353,264.0932605341904,0.0037999827853389327,56765.232711822384,5358.726200427443,0.2739207579595133,261.99445068525296,261.50859043260215,0.0030568347734737356,52304.428419367534,2310.146490360038,0.17073011737504296,0.00030833333333333337
5800.0,49338.54754163873,257.12347082517454,256.8064385092305,0.002031160202279097,45502.20929375622,256.95503869769993,0.001078485596156605,43292.924002379215,264.38173389359116,263.7839655694837,0.0037284734791197304,56765.232711822384,5358.726200427443,0.2769236136734495,261.63128230547096,261.15734629699887,0.002985822681818728,52263.75498784302,2310.146490360038,0.17198597420838121,0.0003066666666666667
5850.0,49011.734871198605,256.73294770108976,256.42517669053416,0.0019747567196812398,45468.33358595511,256.5694887827441,0.0010482145050389232,43320.04287037031,264.0589523295669,263.4732499993776,0.0036575222475831856,56765.232711822384,5358.726200427443,0.27993331611272554,261.26649582473357,260.8043266921067,0.002915631929995748,52223.38624840843,2310.146490360038,0.17323100712701012,0.000305
5900.0,48686.59478034592,256.3411932313685,256.04250299498545,0.0019193559162938643,45435.57215254244,256.1826078392355,0.0010184977908613176,43347.2204932503,263.7348449830308,263.16109446491924,0.003587136970681196,56765.232711822384,5358.726200427443,0.2829499339122674,260.90007196393714,260.4495114220198,0.0028462704346464683,52183.32120320726,2310.146490360038,0.1744651329844309,0.00030333333333333335
5950.0,48363.119687021615,255.9481903708051,255.65840153497325,0.0018649540428671394,45403.89881904318,255.79437958171613,0.000989332681346896,43374.43313336885,263.40939357344354,262.8474796047654,0.003517325532429363,56765.232711822384,5358.726200427443,0.2859735140609617,260.5319916698656,260.09288054719525,0.002777745972660218,52143.55875001245,2310.146490360038,0.17568825424644485,0.0003016666666666667
6000.0,48041.30202750989,255.55392267613607,255.27285704384934,0.0018115472204795994,45373.28771161759,255.4047883345349,0.0009607163443831588,43401.65751965195,263.082579823959,262.5323860671004,0.0034480958161994817,56765.232711822384,5358.726200427443,0.2890040812002759,260.16223614181644,259.73441441274827,0.0027100661708766285,52104.09768473756,2310.146490360038,0.17690025895480394,0.0003
6050.0,47721.13425740048,255.15837432972356,254.88585490105467,0.0017591314311189452,45343.713258738106,255.01381905624885,0.0009326458833827507,43428.870860613584,262.7543854731407,262.2157945222615,0.0033794556997290017,56765.232711822384,5358.726200427443,0.29204163693498525,259.79078685922934,259.3740936778029,0.002643238495378066,52064.936703994674,2310.146490360038,0.1781010207242019,0.00029833333333333334
6100.0,47402.60885255839,254.76153016324866,254.49738115723292,0.0017077025082963288,45315.15019296608,254.62145736402312,0.0009051183326622928,43456.050857423994,262.4247922873567,261.8976856760873,0.00331141304983974,56765.232711822384,5358.726200427443,0.2950861591596163,259.4176256103015,259.01189934588194,0.0025772702403794546,52026.07440769946,2310.146490360038,0.17929039877535485,0.0002966666666666667
6150.0,47085.71831009967,254.3633756813329,254.1074225592451,0.0016572561277262707,45287.57355282221,254.2276895579446,0.0008781306528556068,43483.1757169883,262.09378207387056,261.57804028400653,0.003243975716859414,56765.232711822384,5358.726200427443,0.29813760140453927,259.04273452156593,258.64781279630864,0.002512168516724531,51987.50930172322,2310.146490360038,0.18046823800685532,0.000295
6200.0,46770.45514937344,253.9638970850009,253.71596657499305,0.0016077877981056387,45260.95868474366,253.83250264516067,0.0008516797263786131,43510.22416499043,261.761336694643,261.25683916588207,0.0031771515287392425,56765.232711822384,5358.726200427443,0.3011958922058395,258.6660960884039,258.2818158165898,0.0024479402400008283,51949.23980059192,2310.146490360038,0.18163436910855207,0.0002933333333333333
6250.0,46456.81191294892,253.5630812948943,253.32300141795594,0.0015592928520270744,45235.28124512061,253.4358843637488,0.0008257623529636383,43537.17545885148,261.42743808085726,260.93406322162514,0.0031109482848622125,56765.232711822384,5358.726200427443,0.30426093450320524,258.28769320645785,257.9138906357409,0.0023845921182879515,51911.26423023171,2310.146490360038,0.18278860871916594,0.0002916666666666667
6300.0,46144.78116760721,253.16091597414456,252.9285160713407,0.001511766437063268,45210.51720240419,253.037823206223,0.0008003752452820181,43564.00940055491,261.09206824818017,260.60969344759116,0.0030453737495361962,56765.232711822384,5358.726200427443,0.30733260507019006,257.9075092038987,257.5440199585069,0.0023221306395566675,51873.5808307605,2310.146490360038,0.18393075963054215,0.00029
6350.0,45834.35550533632,252.7573895508041,252.53250031174215,0.001465203507059981,45186.642839277374,252.63830844257254,0.0007755150246737866,43590.70634928047,260.75520931277106,260.28371095376866,0.0029804356451676724,56765.232711822384,5358.726200427443,0.3104107539816384,257.52552787450196,257.1721870004249,0.00226056205873959,51836.18775932457,2310.146490360038,0.185060611041301,0.0002883333333333333
6400.0,45525.52754432891,252.35249123973918,252.13494473220712,0.001419598813676763,45163.63475487992,252.2373301427343,0.0007511782170045281,43617.24723379707,260.41684350804553,259.9560969817706,0.0029161416451121327,56765.232711822384,5358.726200427443,0.31349520412274523,257.1417335114712,256.79837552366627,0.002199892384496944,51799.083092979374,2310.146490360038,0.18617793886194342,0.0002866666666666667
6450.0,45218.28992998146,251.94621106387785,251.7358407645927,0.001374946898215222,45141.46986707773,251.83487919838788,0.0007273612486691581,43643.61356455255,260.0769532022017,259.6268329236335,0.002852499366197983,56765.232711822384,5358.726200427443,0.31658575074476586,256.75611094194716,256.42256987358724,0.002140127365704797,51762.26483161305,2310.146490360038,0.18728250607387248,0.000285
6500.0,44912.635335894214,251.53853987471012,251.33518070110776,0.0013312420837753548,45120.12541476674,251.43094734396854,0.0007040604427633108,43669.78744540587,259.73552091651396,259.2959003414303,0.0027895163609221525,56765.232711822384,5358.726200427443,0.31968216107221026,256.36864556212475,256.0447550159086,0.0020812724776959504,51725.73090091128,2310.146490360038,0.18837406314411656,0.00028333333333333335
6550.0,44608.55646486976,251.12946937193271,250.9329577149242,0.0012884784677811842,45099.57896020079,251.02552717678674,0.0006812720154429667,43695.75158494112,259.39252934439526,258.9632809876972,0.0027272001093161915,56765.232711822384,5358.726200427443,0.32278417396647124,255.97932337289802,255.66491657443515,0.0020233329082877272,51689.47915536151,2310.146490360038,0.18945234849760365,0.00028166666666666666
6600.0,44306.04604990956,250.71899212212978,250.5291658797446,0.0012466499149170233,45079.80839133255,250.61861217614276,0.0006589920724929231,43721.48930730195,259.0479613712279,258.6289568266738,0.002665558010483045,56765.232711822384,5358.726200427443,0.3258914996509391,255.58813101594197,255.28304086921736,0.001966313543634248,51653.507381294614,2310.146490360038,0.19051708904856235,0.00028000000000000003
6650.0,44005.09685520706,250.30710157638325,250.1238001882113,0.0012057500505156828,45060.791924156125,250.210196721327,0.000637216606125063,43746.984562488185,258.70180009496,258.2929100563523,0.002604597373806134,56765.232711822384,5358.726200427443,0.32900381950253016,255.19505581012916,254.89911495504728,0.0019102189539444401,51617.81329996165,2310.146490360038,0.19156800079207842,0.00027833333333333334
6700.0,43705.701677135265,249.89379208670255,249.71685656904396,0.001165772254439793,45042.50810503958,249.8002761083928,0.0006159414920267505,43772.221936051246,258.3540288474582,257.95512313132707,0.002544325409833206,56765.232711822384,5358.726200427443,0.332120785914591,254.80008578817365,254.513126660172,0.0018550533791109555,51582.39457064302,2310.146490360038,0.1926047894568432,0.00027666666666666665
6750.0,43407.85334522797,249.4790589211689,249.30833190279236,0.0011267096554968146,45024.93581303524,249.38884656559426,0.0005951624866797299,43797.18665812999,258.00463121660925,257.61557878643293,0.0024847492208393213,56765.232711822384,5358.726200427443,0.3352420222360121,254.4032097333838,254.12506462509762,0.001800820714298534,51547.24879378735,2310.146490360038,0.19362715121950141,0.000275
6800.0,43111.54472315226,249.0628982776882,248.89822403609494,0.0010885551264272692,45008.054262155296,248.97590526738048,0.0005748752249692431,43821.86461176647,257.6535910691545,257.2742600611572,0.00242587579107513,56765.232711822384,5358.726200427443,0.33836712279130426,254.0044172163968,253.73491834134848,0.0017475244955444192,51512.37351417689,2310.146490360038,0.1946347734807282,0.00027333333333333333
