CAPE_u,CAPE_ext,dh,sat_def,P,RH
5274.852917108059,3870.5192738016335,-9235.656479156285,0.0065734742937096765,2.72241561845159,0.09824690356012891
5671.300709913333,4064.1959485662405,-9777.5529511813,0.006402031281097033,3.0595662415065252,0.09824690356012891
6944.7199223765565,4562.470245240895,-11302.66237689941,0.0058279174795103994,4.320930397751037,0.09824690356012891
7098.442750814682,4609.042715778574,-11463.715621241368,0.005763137742545188,4.493615021437886,0.09824690356012891
7154.486235892132,4625.262099608895,-11521.159716939408,0.005739565865771983,4.557762898336111,0.09824690356012891
8136.176405216802,4841.601638247523,-12415.521098513811,0.005331306572396469,5.79219568941896,0.09824690356012891
8476.366546300675,4885.819959706143,-12675.463868521518,0.005192204130614992,6.2730884070244315,0.09824690356012891
8952.34909304012,4920.406655673948,-12995.545278292055,0.004999962326912972,6.997071338107496,0.09824690356012891
9059.591348432185,4923.770440719531,-13060.621993301866,0.004957058176482361,7.168901891589956,0.09824690356012891
9075.471868064695,4924.129340436445,-13070.038525340853,0.004950718079597228,7.194629559509368,0.09824690356012891
9311.148067739397,4925.24540221055,-13203.104190721628,0.004857041169941799,7.585195298352101,0.09824690356012891
9429.410370006875,4922.829219774098,-13265.16312404516,0.0048103309098018136,7.787509039657946,0.09824690356012891
9862.386913253677,4897.032643636645,-13465.806784495362,0.004622076838168994,8.566142840923755,0.09824690356012891
10103.052717310835,4871.245322282637,-13559.172586346162,0.0045298578167915346,9.026023965438416,0.09824690356012891
10133.582289267248,4867.393877860036,-13570.09070729874,0.004518223796696932,9.085806907076071,0.09824690356012891
10433.833255923528,4822.614126357584,-13666.407213452752,0.004404591285428175,9.69176377347724,0.09824690356012891
2528.9968184418244,2108.4034814455654,-4748.163336077661,0.007750324342682751,0.9639096215349929,0.10229380092989654
3948.1405180135516,3101.4224954885444,-7211.530026400425,0.007109912897811334,1.767727829392317,0.10229380092989654
4329.892279096691,3338.9840851979898,-7824.664738525753,0.006946634286314782,2.023633647952303,0.10229380092989654
5174.873133160177,3814.16382689114,-9092.195947251443,0.00658329905605885,2.6586996145951955,0.10229380092989654
5252.850254835924,3854.2895418163225,-9202.554473882403,0.006549722975656886,2.72241561845159,0.10229380092989654
5647.999084731306,4047.40331764569,-9743.752038911298,0.006379663325216889,3.0595662415065252,0.10229380092989654
6917.571787429837,4544.513639990928,-11268.385512453591,0.005809770015044947,4.320930397751037,0.10229380092989654
7070.862427522716,4591.010629532078,-11429.561249817634,0.005745464421544161,4.493615021437886,0.10229380092989654
7126.750594401713,4607.206317528526,-11487.059139351164,0.0057220638738004715,4.557762898336111,0.10229380092989654
