z,p,T_rho,T,qv,h,qsat_env,T_env,q_env,h_env,T_rho_u,T_u,qv_u,h_u,CAPE_u,B_u,T_rho_w,T_w,qv_w,h_w,CAPE_w,B_w,ent,dh,dz,sat_def
11750.0,21098.33873597703,211.5268884377218,211.5236351674033,2.5305085125994082e-05,53351.19725372703,2.5310763002334074e-05,211.52526143758882,1.2655284159094296e-05,53322.477244410264,214.57073725856247,214.56574635661474,3.827059367435333e-05,56442.20953766283,1306.2153958913943,0.14116482851417048,211.5268884377218,211.52526143758882,2.5305085125994082e-05,53351.19725372703,5.8981850338080815,-0.017881311844265436,7.209468912735919e-05,-2994.668129514008,4200.0,0.0030512289680990645
11800.0,20928.582308895682,211.0451693498907,211.0421079327049,2.386711650235499e-05,53353.926214800136,2.387217917464883e-05,211.04363831660993,1.193600299598934e-05,53326.84329143176,214.0878484689753,214.08314354819876,3.615899864431352e-05,56442.20953766283,1306.2153958913943,0.14143267173641827,211.0451693498907,211.04363831660993,2.386711650235499e-05,53353.926214800136,5.8981850338080815,-0.017979891395310407,7.1992022280265e-05,-2994.668129514008,4200.0,0.0030512289680990645
11850.0,20759.808931240797,210.56327323373358,210.5603932799712,2.2503775434459226e-05,53356.64912570003,2.250828674577919e-05,210.56183296818548,1.1254066393340428e-05,53331.11804796394,213.60471690143982,213.60028298614523,3.415325664133185e-05,56442.20953766283,1306.2153958913943,0.1416987963854379,210.56327323373358,210.56183296818548,2.2503775434459226e-05,53356.64912570003,5.8981850338080815,-0.01807778837588118,7.188972352923186e-05,-2994.668129514008,4200.0,0.0030512289680990645
11900.0,20592.01499664097,210.08120779071794,210.0784994168631,2.121160637612171e-05,53359.36574541593,2.1215623856789995e-05,210.07985334731066,1.06077435368729e-05,53335.30523366987,213.12135332832986,213.11717614138806,3.224868512906237e-05,56442.20953766283,1306.2153958913943,0.14196332950295734,210.08120779071794,210.07985334731066,2.121160637612171e-05,53359.36574541593,5.8981850338080815,-0.018175018108484854,7.17877907025124e-05,-2994.668129514008,4200.0,0.0030512289680990645
11950.0,20425.19691178023,209.59898042301813,209.5964342304241,1.9987290005269656e-05,53362.07584800348,1.9990865463329292e-05,209.59770709898405,9.995372008554146e-06,53339.40842658158,212.63776812605516,212.6338340614079,3.0440772917132447e-05,56442.20953766283,1306.2153958913943,0.14222639493106753,209.59898042301813,209.59770709898405,1.9987290005269656e-05,53362.07584800348,5.8981850338080815,-0.018271595727645053,7.168622164632429e-05,-2994.668129514008,4200.0,0.0030512289680990645
12000.0,20259.351096015325,209.11659824218907,209.11420529645528,1.882763920927343e-05,53364.77922192524,1.8830819269273354e-05,209.11540156723566,9.415355754411685e-06,53343.43106707269,212.15397128480626,212.15026738075073,2.8725175988297798e-05,56442.20953766283,1306.2153958913943,0.14248811332310204,209.11659824218907,209.11540156723566,1.882763920927343e-05,53364.77922192524,5.8981850338080815,-0.01836753617125479,7.15850142246587e-05,-2994.668129514008,4200.0,0.0030512289680990645
12050.0,20094.473981006795,208.6340680777745,208.63181988881445,1.7729595105792372e-05,53367.475669413274,1.7732421700045877e-05,208.63294380408425,8.86616307210537e-06,53347.3764618129,211.6699724183709,211.66648633161643,2.709771329139523e-05,56442.20953766283,1306.2153958913943,0.1427486021609305,208.6340680777745,208.63294380408425,1.7729595105792372e-05,53367.475669413274,5.8981850338080815,-0.018462854172976738,7.148416631909101e-05,-2994.668129514008,4200.0,0.0030512289680990645
12100.0,19930.56201036371,208.15139648583644,208.14928498862466,1.6690223105135272e-05,53370.16500585351,1.6692733921314644e-05,208.1503405784092,8.34632462111159e-06,53351.24778769635,211.18578077399445,211.18250075448802,2.5554362512073257e-05,56442.20953766283,1306.2153958913943,0.14300797577812827,208.15139648583644,208.1503405784092,1.6690223105135272e-05,53370.16500585351,5.8981850338080815,-0.018557564255610313,7.13836758285942e-05,-2994.668129514008,4200.0,0.0030512289680990645
12150.0,19767.61163930154,207.66858975739262,207.66660729337863,1.570670901958941e-05,53372.84705919133,1.5708937908237545e-05,207.6675983847244,7.854431458111188e-06,53355.04809573758,210.70140524225928,210.69832010877525,2.4091255832486157e-05,56442.20953766283,1306.2153958913943,0.14326634538858,207.66858975739262,207.6675983847244,1.570670901958941e-05,53372.84705919133,5.8981850338080815,-0.01865168072539167,7.128354066935446e-05,-2994.668129514008,4200.0,0.0030512289680990645
12200.0,19605.619334313134,207.1856539267507,207.18379322592696,1.4776355224641777e-05,53375.52166935816,1.4778332569920723e-05,207.1847234518421,7.389133099918005e-06,53358.780314928605,210.21685436695893,210.2139534834462,2.270467569032914e-05,56442.20953766283,1306.2153958913943,0.1435238191200045,207.1856539267507,207.1847234518421,1.4776355224641777e-05,53375.52166935816,5.8981850338080815,-0.018745217667227025,7.11837587745894e-05,-2994.668129514008,4200.0,0.0030512289680990645
12250.0,19444.581572852047,206.70259477972837,206.70084894333928,1.389657687652036e-05,53378.18868771855,1.389832993326662e-05,206.70172175141593,6.949135616041972e-06,53362.447256051506,209.73213635494503,209.72940960762455,2.1391050546849647e-05,56442.20953766283,1306.2153958913943,0.14378050205197546,206.70259477972837,206.70172175141593,1.389657687652036e-05,53378.18868771855,5.8981850338080815,-0.018838188940673458,7.108432809436843e-05,-2994.668129514008,4200.0,0.0030512289680990645
12300.0,19284.494843028322,206.21941786175054,206.21778034562846,1.306489819000729e-05,53380.847976537254,1.3066451389933798e-05,206.21859900635351,6.533199752752443e-06,53366.05161544099,209.24725908592708,209.2446968611306,2.014695067271415e-05,56442.20953766283,1306.2153958913943,0.14403649625800435,206.21941786175054,206.21859900635351,1.306489819000729e-05,53380.847976537254,5.8981850338080815,-0.0189306081767482,7.098524659543564e-05,-2994.668129514008,4200.0,0.0030512289680990645
12350.0,19125.35564331629,205.73612848581507,205.73459308432942,1.227894878002661e-05,53383.499408465985,1.2280324009696395e-05,205.7353606990912,6.1401390902901274e-06,53369.595978693884,208.76223012220657,208.75982328494666,1.896908395990808e-05,56442.20953766283,1306.2153958913943,0.14429190085127613,205.73612848581507,205.7353606990912,1.227894878002661e-05,53383.499408465985,5.8981850338080815,-0.019022488775471257,7.088651226103491e-05,-2994.668129514008,4200.0,0.0030512289680990645
