z,p,T_rho,T,qv,h,T_env,q_env,h_env,T_rho_u,T_u,qv_u,h_u,CAPE_u,B_u,T_rho_w,T_w,qv_w,h_w,CAPE_w,B_w,ent
2100.0,78706.33733565151,284.0972995133164,282.4942284075244,0.009336621653529494,53425.72884231273,283.2153746717403,0.005123435853720312,43582.03172478799,285.5012240579557,283.74897982092176,0.010160308266704401,56765.232711822384,3069.126835705406,0.048478108755363986,285.180450441467,283.46322991332244,0.009967262437690399,55990.879014162136,1005.5516387138382,0.03740166000648383,0.00043
2150.0,78234.3463330323,283.7490580897859,282.1728149458923,0.009190827035549432,53224.5121532373,282.8824538237516,0.005040357781919375,43527.76190229586,285.24562675694744,283.5120123906683,0.010060685796735087,56765.232711822384,3069.126835705406,0.05174057219322792,284.9001857398104,283.203966138211,0.009854379872534747,55935.03920135995,1005.5516387138382,0.039797708308752906,0.00042833333333333335
2200.0,77764.61173268332,283.401098003977,281.85131859566496,0.009046828728455225,53027.800405805334,282.5495897754385,0.0049583904364495605,43476.384207116105,284.98938206042953,283.2743259902429,0.009961337652129249,56765.232711822384,3069.126835705406,0.05497885048272069,284.61905122910423,282.9437386881701,0.009741869441312655,55879.20645351416,1005.5516387138382,0.042159755987715396,0.0004266666666666667
2250.0,77297.12596141628,283.05339819734274,281.52972363333515,0.008904602077501851,52835.51433267463,282.2167651101053,0.004877516866234832,43427.83755165735,284.73248303374936,283.0359132038758,0.00986226682207087,56765.232711822384,3069.126835705406,0.058193338606960916,284.3370418641374,282.6825412067458,0.00962973886948846,55823.39375340537,1005.5516387138382,0.04448822890469658,0.000425
2300.0,76831.88142258606,282.7059378884112,281.2080144776588,0.008764123071225708,52647.57645921139,281.8839625940479,0.004797720565128983,43382.06217388214,284.4749226520777,282.7967665201631,0.00976347633472746,56765.232711822384,3069.126835705406,0.061384421781823316,284.0541524182021,282.4203671723617,0.00951799581894376,55767.613750497505,1005.5516387138382,0.046783539942726826,0.00042333333333333334
2350.0,76368.87049727792,282.35869655523373,280.88617567727175,0.008625368316478874,52463.91102709329,281.55116516256504,0.004718985454904451,43338.99957964291,284.2166937996459,282.55687833127814,0.009664969257582114,56765.232711822384,3069.126835705406,0.06455247594655837,283.77037748455507,282.1572098992902,0.009406647890530638,55711.878768402734,1005.5516387138382,0.04904608955061279,0.0004216666666666667
2400.0,75908.08554545029,282.01165391918715,280.56419189934434,0.00848831501503926,52284.443922979255,281.21835590711345,0.004641295869273331,43298.5924888039,283.95778926899135,282.3162409321905,0.009566748697762525,56765.232711822384,3069.126835705406,0.06769786821309876,283.48571147782934,281.89306253859615,0.009295702626521442,55656.200812053314,1005.5516387138382,0.0512762662440313,0.00042
2450.0,75449.51890703522,281.6647899300213,280.2420479191934,0.008352940941661778,52109.10261182061,280.8855180635168,0.0045646365388552134,43260.78478484165,283.6982017602102,282.07484651989523,0.009468817802366842,56765.232711822384,3069.126835705406,0.0708209572772987,283.2001486354058,281.6279180790609,0.009185167512958774,55600.59157459869,1005.5516387138382,0.05347444706725366,0.00041833333333333333
2500.0,74993.16290300095,281.3180847520569,279.91972861077795,0.008219224423448936,51937.81607443011,280.5526350011477,0.004488992577013663,43225.52146764239,283.4379238802211,281.8326871926534,0.009371179758784983,56765.232711822384,3069.126835705406,0.07392209379506885,282.91368301875406,281.361769348095,0.009075049981909769,55545.06244404479,1005.5516387138382,0.05564099801864806,0.0004166666666666667
2550.0,74539.00983637688,280.97151875144374,279.5972189380136,0.00808714432043106,51770.5147489631,280.2196902130066,0.004414349466490914,43192.74860924159,283.17694814204003,281.58975494924636,0.009273837795015331,56765.232711822384,3069.126835705406,0.07700162072615224,282.62630851474796,281.09460901264555,0.008965357413626899,55489.624509650974,1005.5516387138382,0.05777627444287362,0.000415
2600.0,74087.05199324529,280.6250724844031,279.27450394684644,0.00795668000725625,51607.130475997496,279.8866673066357,0.0043406930467773195,43162.41331228009,282.91526696406885,281.34604168824455,0.009176795179975309,56765.232711822384,3069.126835705406,0.08005987364785264,282.33801883696776,280.8264295801082,0.008856097138618946,55434.28856809913,1005.5516387138382,0.05988062139242065,0.0004133333333333333
2650.0,73637.28164370064,280.2787266863834,278.95156875803485,0.00782781135590023,51447.59644692968,279.55354999580703,0.0042680095021579365,43134.46367097024,282.65287266939913,281.1015392072942,0.009080055223805871,56765.232711822384,3069.126835705406,0.08309718104094706,282.04880752699376,280.5572233992488,0.008747276439633713,55379.06512944795,1005.5516387138382,0.06195437396080977,0.0004116666666666667
2700.0,73189.69104277954,279.9324622620643,278.6283985605905,0.007700518719313262,51291.84715542923,279.2203220929314,0.004196285350383009,43108.84873438159,282.38975748513303,280.8562392024227,0.008983621278168747,56765.232711822384,3069.126835705406,0.08611386454971763,281.75866795570005,280.28698266114327,0.008638902553554527,55323.9644228848,1005.5516387138382,0.06399785758964682,0.00041
2750.0,72744.27243136233,279.58626027615435,278.30497860583745,0.0075747829159303875,51139.818351719376,278.8869675021414,0.004125507431915206,43085.51847187982,282.1259135417229,280.61013326736537,0.008887496736535255,56765.232711822384,3069.126835705406,0.08911023921783402,281.4675933245559,280.01569940014235,0.008530982673212423,55268.99640228653,1005.5516387138382,0.06601138835145073,0.00040833333333333336
2800.0,72301.01803704856,279.24010194492814,277.98129420205026,0.007450585214975971,50991.4469994713,278.5534702130055,0.004055662899709509,43064.42374056231,281.861332872333,280.3632128929156,0.00879168503446666,56765.232711822384,3069.126835705406,0.09208661370175564,281.17557666694245,279.7433654948684,0.00842352394911504,55214.170751599704,1005.5516387138382,0.0679952732100956,0.00040666666666666667
2850.0,71859.92007500735,278.89396862845797,277.6573307096369,0.007327907322500922,50846.67123511922,278.2198142948339,0.003986739209486082,43045.51625455039,281.5960074122225,280.1154694663006,0.008696189649884332,56765.232711822384,3069.126835705406,0.09504329046298787,280.88261084949147,279.4699726692516,0.008316533491093408,55159.49689005004,1005.5516387138382,0.06994981026042892,0.00040500000000000003
2900.0,71420.97074880531,278.54784182349755,277.3330735368361,0.007206731368095832,50705.43032942048,277.8859838915426,0.003918724110459697,43028.748556011225,281.3299289981557,279.86689427058525,0.008601014103329368,56765.232711822384,3069.126835705406,0.0979805659405911,280.5886885734545,279.1955124936125,0.008210018369867206,55104.98397719029,1005.5516387138382,0.07187528894861665,0.00040333333333333334
2950.0,70984.16225121217,278.2017031569791,277.008508135901,0.007087039892227553,50567.664651100284,277.5519632170426,0.0038516056364920376,43014.073987790645,281.06308936783876,279.617478484106,0.008506161958210353,56765.232711822384,3069.126835705406,0.10089873070509008,280.2938023761077,278.9199763857975,0.008103985618528953,55050.64091779498,1005.5516387138382,0.07377199027452049,0.00040166666666666665
3000.0,70549.48676498602,277.8555343800908,276.68361999974456,0.0069688158341520215,50433.315632434336,277.21773655112787,0.003785372097636603,43001.44666755258,280.79548015938576,279.36721317993795,0.008411636821038342,56765.232711822384,3069.126835705406,0.10379806959479576,279.99794463220263,278.64335561237573,0.00799844223394795,54996.47636660996,1005.5516387138382,0.07564018697740674,0.0004
3050.0,70116.93646363929,277.50931736290295,276.35839465902393,0.006852042520359258,50302.325736635554,276.8832882358366,0.0037200120720481816,42990.82146332873,280.5270929108192,279.11608932539787,0.008317442341648478,56765.232711822384,3069.126835705406,0.10667886183563445,279.70110755546716,278.3656412899032,0.007893395178092795,54942.4987329642,1005.5516387138382,0.07748014370608378,0.00039833333333333333
3100.0,69686.50351218645,277.16303408951467,276.0328176796445,0.0067367036535104065,50174.63842692196,276.54860267226127,0.0036555143982303054,42982.15397038547,280.2579190596026,278.8640977815844,0.008223582213405954,56765.232711822384,3069.126835705406,0.10954138114521143,279.4032832001668,278.0868243862624,0.007788851379273791,54888.71618525084,1005.5516387138382,0.07929211717461472,0.0003966666666666667
3150.0,69258.18006787493,276.81666665369585,275.7068746606649,0.006622783301829426,50050.19813715339,276.21366431778847,0.00359186816759744,42975.40048932972,279.9879499422133,278.61122930296085,0.008130060173396679,56765.232711822384,3069.126835705406,0.11238589582207377,279.10446346273085,277.80689572208445,0.0076848177333034545,54835.136655283946,1005.5516387138382,0.08107635630447946,0.000395
3200.0,68831.95828089974,276.47019725500326,275.3805512325879,0.006510265888915922,49928.95024393369,275.8784576837513,0.003529062717330223,42970.518005381535,279.7171767937533,278.35747453698093,0.008036880002600444,56765.232711822384,3069.126835705406,0.11521266882071352,278.80464008345405,277.52584597226155,0.007581301104575518,54781.76784253715,1005.5516387138382,0.0828331023541736,0.0003933333333333333
3250.0,68407.83029510287,276.1236081953477,275.0538330560218,0.006399136183946762,49810.84104008366,275.54296733347473,0.0034670876235023728,42967.46416873871,279.4455907476052,278.1028240237623,0.00794404552604537,56765.232711822384,3069.126835705406,0.11802195781315031,278.5038046482783,277.24366566755674,0.007478308327060957,54728.61721826995,1005.5516387138382,0.08456258903704456,0.0003916666666666667
3300.0,67985.78824865886,275.7768818759956,274.72670582070066,0.006289379292237919,49695.81770939765,275.207177880702,0.0034059326944615785,42966.19727597674,279.1731828351331,277.84726819581067,0.007851560612943155,56765.232711822384,3069.126835705406,0.12081401523757933,278.2019485906645,276.9603451963196,0.007375846205220494,54675.69202954706,1005.5516387138382,0.08626504262818739,0.00039000000000000005
3350.0,67565.8242747463,275.4300007949874,274.3991552448506,0.00618098064613902,49583.82830260337,274.8710739883872,0.003345587964446193,42966.67625242243,278.8999439854335,277.5907973777972,0.007759429176802775,56765.232711822384,3069.126835705406,0.12358908833469252,277.89906319356055,276.6758748063152,0.007273921514832301,54622.99930315599,1005.5516387138382,0.08794068206110789,0.0003883333333333333
3400.0,67147.93050220709,275.0829475449588,274.071167074894,0.006073925996236186,49474.82171445123,274.5346403678439,0.0032860436874222946,42968.86063545187,278.6258650251381,277.3334017863938,0.007667655175521964,56765.232711822384,3069.126835705406,0.12634741917209763,277.59513959147466,276.39024460667434,0.007172541003733261,54570.54584942769,1005.5516387138382,0.08958971901481694,0.00038666666666666667
3450.0,66732.09905619425,274.73570481134993,273.74272708548074,0.0059682014028391486,49368.74766186495,274.197861778237,0.003227290331125322,42972.71055865971,278.35093667827374,277.075071530169,0.007576242611454515,56765.232711822384,3069.126835705406,0.12908924465742536,277.29016877266133,276.10344456997376,0.007071711392473064,54518.3382659648,1005.5516387138382,0.09121235799210023,0.00038500000000000003
3500.0,66318.32205880745,274.38825537099143,273.41382107983986,0.005863793227731951,49265.55666309051,273.8607230264107,0.003169318571293248,42978.18673685926,278.07514956618024,276.81579660954856,0.0074851955314523995,56765.232711822384,3069.126835705406,0.13181479654039893,276.9841415814277,275.8154645344539,0.006971439374878365,54466.382941281925,1005.5516387138382,0.09280879638943951,0.00038333333333333334
3550.0,65906.59162971919,274.04061827802684,273.08446953617863,0.005760696681104097,49165.200017785384,273.523243781428,0.0031121271463824397,42985.305219497466,277.7984942074929,276.5555669168448,0.007394518026880593,56765.232711822384,3069.126835705406,0.13452298823330364,276.67704872057004,275.52629420638345,0.006871731618526437,54414.68605836202,1005.5516387138382,0.09437791668937635,0.00038166666666666666
3600.0,65496.89994072131,273.69308976649984,272.7549809446192,0.005658835677995504,49067.63083314327,273.1857105984726,0.0030557738217537583,42994.498792541475,277.5209610243268,276.29437224290854,0.0073042142309638035,56765.232711822384,3069.126835705406,0.1372026494030944,276.368880879694,275.23592327930135,0.006772594816199749,54363.25384458713,1005.5516387138382,0.09590856255387949,0.00038
3650.0,65089.23962663252,273.34563972303573,272.4253427152906,0.0055581089718537615,48972.811872276536,272.8481069551289,0.003000179900995017,43005.55327174478,277.24254038904274,276.0322023271027,0.007214288298672707,56765.232711822384,3069.126835705406,0.13985441864835846,276.05962970166166,274.944342332666,0.006674036070395546,54312.09444685293,1005.5516387138382,0.09740137694274947,0.0003783333333333334
3700.0,64683.60329320582,272.9982427671257,272.0955313115901,0.005458509841477215,48880.702939127244,272.51042500528,0.0029452423827574735,43018.202542254025,276.96322256823254,275.7690467975685,0.0071247444307616405,56765.232711822384,3069.126835705406,0.14247876270045334,275.7492863253611,274.6515414837851,0.006576062275951773,54261.21501156494,1005.5516387138382,0.0988568169257789,0.00037666666666666664
3750.0,64279.98352504276,272.6508721979831,271.7655219441277,0.005360031118770669,48791.26001547697,272.1726393992513,0.0028909557644789053,43032.40672572593,276.6829977238737,275.5048951724991,0.007035586873353343,56765.232711822384,3069.126835705406,0.14507619612624628,275.43784126102895,274.3575102711235,0.006478680073495014,54210.621455453045,1005.5516387138382,0.10027536786541717,0.000375
3800.0,63878.37288443786,272.303501513908,271.4352899864669,0.005262665785372118,48704.43965280185,271.83472481643406,0.002837315526128894,43048.12844017658,276.401855913456,275.23973686032986,0.006946819917891338,56765.232711822384,3069.126835705406,0.14764722611366357,275.125284885971,274.0622381107831,0.0063818960725172185,54160.31948916928,1005.5516387138382,0.10165750615044616,0.0003733333333333334
3850.0,63478.76391248726,271.95610443128794,271.1048109931416,0.0051664069804504935,48620.19899848124,271.49665613449866,0.0027843172248994156,43065.33070610249,276.1197870904567,274.9735611603018,0.006858447900943278,56765.232711822384,3069.126835705406,0.1501923517100746,274.8116074535484,273.7657143050955,0.006285716853688296,54110.31462944881,1005.5516387138382,0.10300369872908152,0.00037166666666666663
