z,T_rho,T,p,qv,qsat,ql,qi,h,T_env,q_env,h_env,ent
13850.0,198.06304721884698,198.06247201658098,15359.950687626875,4.778206847503461e-06,4.778206847503461e-06,0.0,0.0,60364.61330561431,198.0626445663169,3.3448327896985146e-06,60361.29499418921,3.610108303249098e-05
13900.0,197.57617680200727,197.57564086698423,15228.00025172348,4.4629836186775145e-06,4.4629836186775145e-06,0.0,0.0,60364.737424692685,197.57580163794321,3.1241655009426315e-06,60361.63817851943,3.597122302158273e-05
13950.0,197.08925467180939,197.08875551139354,15096.862373612985,4.167012889790161e-06,4.167012889790161e-06,0.0,0.0,60364.85417872855,197.0889052511944,2.916976294934815e-06,60361.960607972804,3.5842293906810036e-05
14000.0,196.60228370141283,196.601818968384,14966.534001750897,3.889220450326027e-06,3.889220450326027e-06,0.0,0.0,60364.9639637193,196.60195838104127,2.7225130694786876e-06,60362.26342624928,3.571428571428572e-05
14050.0,196.11526662138496,196.11483410628225,14837.01209094692,3.6285857044887974e-06,3.6285857044887974e-06,0.0,0.0,60365.06715687811,196.11496385450073,2.5400612699078995e-06,60362.54772091839,3.558718861209964e-05
14100.0,195.6282060257692,195.62780364958644,14708.293602227728,3.384139370400731e-06,3.384139370400731e-06,0.0,0.0,60365.16411737863,195.6279243569506,2.3689422766993446e-06,60362.81452576713,3.546099290780142e-05
14150.0,195.14110437795318,195.14073018517382,14580.375502706702,3.1549612560964863e-06,3.1549612560964863e-06,0.0,0.0,60365.25518707853,195.1408424382352,2.2085118470254444e-06,60363.064823072906,3.53356890459364e-05
14200.0,194.65396401634084,194.65361616829892,14453.25476546003,2.940178111112771e-06,2.940178111112771e-06,0.0,0.0,60365.340691222125,194.65372051856653,2.058158609389984e-06,60363.2995458036,3.5211267605633805e-05
14250.0,194.1667871598315,194.1664639283861,14326.928369409265,2.738961552388231e-06,2.738961552388231e-06,0.0,0.0,60365.42093912213,194.16656089422256,1.917302610431194e-06,60363.51957974475,3.508771929824561e-05
14300.0,193.67957591310832,193.67927567461993,14201.393299209793,2.5505260631130655e-06,2.5505260631130655e-06,0.0,0.0,60365.49622482072,193.6793657430471,1.7853939129255375e-06,60363.72576555473,3.4965034965034965e-05
14350.0,193.19233227174104,193.19205350133726,14076.646545145068,2.374127063101848e-06,2.374127063101848e-06,0.0,0.0,60365.56682773009,193.19213712975545,1.661911243980874e-06,60363.91890075056,3.484320557491289e-05
14400.0,192.7050581271058,192.7047993932249,13952.685103026419,2.20905904920793e-06,2.20905904920793e-06,0.0,0.0,60365.633013252525,192.70487701104895,1.546360692369453e-06,60364.09974162428,3.472222222222222e-05
14450.0,192.21775527112527,192.21751523032708,13829.505974098121,2.0546538042502395e-06,2.0546538042502395e-06,0.0,0.0,60365.69503338053,192.21758724054192,1.43827445391967e-06,60364.269005090566,3.460207612456748e-05
14500.0,191.7304254008352,191.73020279286715,13707.106164947609,1.9102786728851192e-06,1.9102786728851192e-06,0.0,0.0,60365.75312727718,191.73026957350746,1.337209623859749e-06,60364.42737046968,3.4482758620689657e-05
14550.0,191.2430701227787,191.2428637658875,13585.482687420366,1.775334902824068e-06,1.775334902824068e-06,0.0,0.0,60365.80752183682,191.2429256714432,1.2427470349845038e-06,60364.57548120349,3.436426116838488e-05
14600.0,190.7556909572345,190.7554997437126,13464.632558539719,1.6492560497741743e-06,1.6492560497741743e-06,0.0,0.0,60365.85843222677,190.75555710646452,1.1544901405014434e-06,60364.713946509546,3.424657534246575e-05
14650.0,190.26828934228212,190.26811223423894,13344.552800430763,1.5315064444599687e-06,1.5315064444599687e-06,0.0,0.0,60365.90606240999,190.26816536552684,1.0720639403993946e-06,60364.84334297186,3.4129692832764505e-05
14700.0,189.7808666377087,189.7807026630573,13225.240440248826,1.4215797200735487e-06,1.4215797200735487e-06,0.0,0.0,60365.95060564937,189.78075185448333,9.951139501760827e-07,60364.96421607153,3.401360544217687e-05
14750.0,189.29342412876167,189.2932723774111,13106.692510111734,1.3189973984928075e-06,1.3189973984928075e-06,0.0,0.0,60365.99224499395,189.29331790198174,9.233052107564166e-07,60365.0770816584,3.389830508474576e-05
14800.0,188.80596302975104,188.80582264999592,12988.906047036042,1.2233075336059414e-06,1.2233075336059414e-06,0.0,0.0,60366.03115374723,188.80586476320454,8.563213384327044e-07,60365.18242736463,3.3783783783783784e-05
14850.0,188.31848448750685,188.31835468260434,12871.878092877048,1.1340834100828348e-06,1.1340834100828348e-06,0.0,0.0,60366.06749591834,188.3183936234581,7.938636136604829e-07,60365.280713963264,3.367003367003367e-05
14900.0,187.8309895846938,187.83086960962103,12755.605694272073,1.0509222959408643e-06,1.0509222959408643e-06,0.0,0.0,60366.101426656096,187.83090560161304,7.356501075483588e-07,60365.372376670886,3.355704697986577e-05
14950.0,187.34347934298992,187.3433685013725,12640.085902587383,9.734442472625524e-07,9.734442472625524e-07,0.0,0.0,60366.13309266672,187.3434017534031,6.814148448885558e-07,60365.4578263988,3.3444816053511705e-05
15000.0,186.85595472613144,186.85585236733561,12525.31577386809,9.012909634362724e-07,9.012909634362724e-07,0.0,0.0,60366.16263261512,186.85588307458463,6.309070025840671e-07,60365.53745095204,3.3333333333333335e-05
