CAPE_u,CAPE_ext,dh,sat_def,P,RH,dz,ent_b
10575.475429804439,2634.2507455826044,-12956.708021478655,0.002899664191300741,21.0,0.30000000000000004,4100.0,0.0014464132315925215
10786.48313046148,2565.095356581032,-12922.292458349417,0.002843923167858373,22.0,0.30000000000000004,4100.0,0.0015127482841123996
10989.19380855663,2497.4918269974883,-12881.044574397638,0.0027910939568570377,23.0,0.30000000000000004,4100.0,0.0015788640468023894
11184.212584493913,2431.6347032947137,-12833.955052986363,0.0027409353597399712,24.0,0.30000000000000004,4100.0,0.0016447619647394403
11372.08243879197,2367.624360179615,-12781.870609766105,0.0026932332951141026,25.0,0.30000000000000004,4100.0,0.0017104434687632388
11553.291392701438,2305.622012752668,-12725.518825645537,0.0026477967481341002,26.0,0.30000000000000004,4100.0,0.0017759099756626212
11728.283250687371,2245.6354077153796,-12665.524708556673,0.0026044553367184824,27.0,0.30000000000000004,4100.0,0.001841162888358953
11897.45109192067,2187.7287554388336,-12602.429308563755,0.0025630557518044935,28.0,0.30000000000000004,4100.0,0.001906203596086499
12061.156359671562,2131.872060999307,-12536.70098612253,0.0025234600844106997,29.0,0.30000000000000004,4100.0,0.0019710334745699186
12219.730993756262,2078.1082778526643,-12468.746262847017,0.0024855438267412295,30.0,0.30000000000000004,4100.0,0.002035653886198848
0.0,0.0,-2.628212131370674,0.006246287891549985,0.0,0.34,4300.0,0.0
1407.6747626861572,1125.7457141311975,-3635.6149665732955,0.005732474767167876,1.0,0.34,4300.0,7.13013232899229e-05
2467.0025351730055,1833.7086357716148,-5946.516251338209,0.005342292512989796,2.0,0.34,4300.0,0.0001423493553772791
3330.7006729590803,2308.311172364677,-7559.384568685084,0.0050011636314835125,3.0,0.34,4250.0,0.00021314588947975957
4064.6621144560327,2632.326281269655,-8743.981535510262,0.004742098425687472,4.0,0.34,4250.0,0.00028369269983912767
4704.847149216818,2852.180807641816,-9641.953055830498,0.004520741641534833,5.0,0.34,4250.0,0.0003539915419880172
5273.490760441364,2997.070517519933,-10337.155324162544,0.004328219030251388,6.0,0.34,4250.0,0.0004240441530120581
5785.48093837527,3086.6798218862145,-10883.24964908747,0.004138558984330498,7.0,0.34,4200.0,0.0004938522518074282
6251.331921303327,3134.897473835256,-11316.292726404354,0.003988453093130694,8.0,0.34,4200.0,0.0005634175393339245
6678.813609313219,3151.8449508750055,-11661.390533055353,0.0038533748986621674,9.0,0.34,4200.0,0.000632741698863649
7073.837869955996,3145.297872627549,-11936.942693447083,0.003730898412798707,10.0,0.34,4200.0,0.0007018263962254038
7441.016617923494,3120.7956905657084,-12156.661999280812,0.003619129929192119,11.0,0.34,4200.0,0.0007706732800448598
7784.0267060644765,3082.9020195233416,-12330.992521243796,0.0035165627670499296,12.0,0.34,4200.0,0.0008392839819806442
8105.842026593886,3034.969659462922,-12468.040954071592,0.003407180789602199,13.0,0.34,4150.0,0.0009076601169563551
8408.916053931123,2979.83304567197,-12574.379908562412,0.003320192890355135,14.0,0.34,4150.0,0.000975803283388641
8695.292107069328,2919.4743435679306,-12654.880714826337,0.003239306241809038,15.0,0.34,4150.0,0.001043715063411405
8966.691201952897,2855.5897096965427,-12713.656266066704,0.0031638341907049426,16.0,0.34,4150.0,0.0011113970230962158
9224.579784605754,2789.504858529801,-12754.061327014795,0.003093195540593148,17.0,0.34,4150.0,0.0011788507126690004
9470.216903795943,2722.2506877589276,-12778.857002968529,0.0030268942508389664,18.0,0.34,4150.0,0.0012460776667230968
9704.691928577142,2654.6337021548934,-12790.334058589913,0.002964503783293186,19.0,0.34,4150.0,0.0013130794044287361
9928.95411843462,2587.2715416122046,-12790.406825614933,0.0029056548524941128,20.0,0.34,4150.0,0.0013798574297390284
10143.835906758273,2520.6433889399486,-12780.685688120793,0.0028500257169537706,21.0,0.34,4150.0,0.0014464132315925215
10350.071207631829,2455.109249679309,-12762.532607144785,0.002797334651444889,22.0,0.34,4150.0,0.0015127482841123996
10548.312351746374,2390.9405935791588,-12737.116755852156,0.002736517892259471,23.0,0.34,4100.0,0.0015788640468023894
10739.138949496844,2328.3841553189222,-12705.519370742943,0.002689272013099865,24.0,0.34,4100.0,0.0016447619647394403
10923.068493694362,2267.561049243618,-12668.481812035781,0.002644284342326016,25.0,0.34,4100.0,0.0017104434687632388
11100.566279296363,2208.53609007102,-12626.736170591052,0.0026013826472102704,26.0,0.34,4100.0,0.0017759099756626212
11272.057830619822,2151.4561321513675,-12580.917312502927,0.0025604122195345895,27.0,0.34,4100.0,0.001841162888358953
11437.91880218392,2096.2608985564852,-12531.574603068802,0.0025212344316794338,28.0,0.34,4100.0,0.001906203596086499
11598.49505699006,2043.044891107646,-12479.187411693376,0.0024837239739877023,29.0,0.34,4100.0,0.0019710334745699186
11754.105346442164,1991.7360933390246,-12424.17371773893,0.0024477676051985033,30.0,0.34,4100.0,0.002035653886198848
0.0,0.0,-2.628212131370674,0.005839370292254779,0.0,0.38,4300.0,0.0
1320.559825025015,1055.7431020570225,-3418.934132759852,0.005390053068915115,1.0,0.38,4300.0,7.13013232899229e-05
2320.107642101565,1723.5981736609738,-5617.493628961594,0.005046092685182779,2.0,0.38,4300.0,0.0001423493553772791
3138.698665161095,2173.704029832926,-7168.714489222213,0.00474134270407857,3.0,0.38,4250.0,0.00021314588947975957
3836.807068606699,2482.6496863922653,-8320.433782320077,0.004510248400333534,4.0,0.38,4250.0,0.00028369269983912767
4447.512865956985,2693.5556550029314,-9203.007083607386,0.004311848336414397,5.0,0.38,4250.0,0.0003539915419880172
4991.331765860244,2833.647779589486,-9894.027837711947,0.004138563552008755,6.0,0.38,4250.0,0.0004240441530120581
5482.030944349823,2921.3416343844137,-10443.195954512106,0.0039851892974277,7.0,0.38,4250.0,0.0004938522518074282
5929.369079828205,2969.6753497145064,-10884.438442221013,0.003829617105342593,8.0,0.38,4200.0,0.0005634175393339245
6340.558240810443,2988.1767058632154,-11241.23030313367,0.003706803991828838,9.0,0.38,4200.0,0.000632741698863649
6721.107327617017,2984.1393568694853,-11530.810667686943,0.0035951277041649916,10.0,0.38,4200.0,0.0007018263962254038
7075.319779171621,2962.8989730315748,-11766.130484579611,0.003492943212985394,11.0,0.38,4200.0,0.0007706732800448598
7406.635242458537,2928.6837129956343,-11957.090847120773,0.003398938292334484,12.0,0.38,4200.0,0.0008392839819806442
7717.840992242924,2884.7936188499625,-12111.400077615282,0.003312049116579476,13.0,0.38,4200.0,0.0009076601169563551
8011.240468419916,2833.8162578470483,-12235.152061649947,0.003231401480308792,14.0,0.38,4200.0,0.000975803283388641
8288.750729395311,2777.704101325094,-12333.356624275002,0.0031426515159485775,15.0,0.38,4150.0,0.001043715063411405
8551.992930004017,2718.0833000995744,-12409.893942101815,0.0030729085421755346,16.0,0.38,4150.0,0.0011113970230962158
8802.348808855913,2656.2512779486788,-12467.937837860518,0.0030075122840621878,17.0,0.38,4150.0,0.0011788507126690004
9041.006214517327,2593.1678181936836,-12510.165925149464,0.002946024532160832,18.0,0.38,4150.0,0.0012460776667230968
9268.994175526916,2529.5977898272754,-12538.80809054181,0.002888067706528113,19.0,0.38,4150.0,0.0013130794044287361
9487.210244652768,2466.1514074289207,-12555.734593087182,0.0028333143519387836,20.0,0.38,4150.0,0.0013798574297390284
9696.442239455879,2403.3349542264205,-12562.524386482437,0.002781478686143464,21.0,0.38,4150.0,0.0014464132315925215
9897.385764919982,2341.477203372116,-12560.5188573552,0.002732309826708303,22.0,0.38,4150.0,0.0015127482841123996
10090.660575765542,2280.84572406923,-12550.863239454411,0.00268558648983542,23.0,0.38,4150.0,0.0015788640468023894
10276.815437958223,2221.6352153395446,-12534.539219837796,0.0026411128139620372,24.0,0.38,4150.0,0.0016447619647394403
10456.34261958671,2164.0397818067186,-12512.39378886111,0.002598714234867324,25.0,0.38,4150.0,0.0017104434687632388
10629.685798458637,2108.1262857352644,-12485.207696760095,0.002548117461261548,26.0,0.38,4100.0,0.0017759099756626212
10797.248219976711,2053.951557631568,-12453.620535279711,0.002509650093092442,27.0,0.38,4100.0,0.001841162888358953
10959.388677516761,2001.5979296915943,-12418.13077306252,0.0024728236604355585,28.0,0.38,4100.0,0.001906203596086499
11116.437657416314,1951.026251097422,-12379.22255169975,0.002437525790629952,29.0,0.38,4100.0,0.0019710334745699186
11268.697462263368,1902.286905598819,-12337.322450472799,0.002403654241928439,30.0,0.38,4100.0,0.002035653886198848
0.0,0.0,-2.628212131370674,0.005436497897354289,0.0,0.42000000000000004,4300.0,0.0
1233.6847994836298,985.9740383530136,-3201.692035342254,0.005046822508057828,1.0,0.42000000000000004,4300.0,7.13013232899229e-05
2172.8487132640394,1613.3191995532284,-5284.2177218964935,0.0047461535401431805,2.0,0.42000000000000004,4300.0,0.0001423493553772791
2945.407917534137,2038.3581097291303,-6769.321302192948,0.004475960773823915,3.0,0.42000000000000004,4250.0,0.00021314588947975957
3606.6117149832603,2331.647688585147,-7883.6884458763525,0.004271571444518586,4.0,0.42000000000000004,4250.0,0.00028369269983912767
4186.751746496583,2533.0695375457726,-8746.662570309163,0.004095262904072925,5.0,0.42000000000000004,4250.0,0.0003539915419880172
4704.660095851267,2667.894301503087,-9429.668013704359,0.003940622586843716,6.0,0.42000000000000004,4250.0,0.0004240441530120581
5173.011147196111,2753.2761288059864,-9978.63806608002,0.0038032305887427042,7.0,0.42000000000000004,4250.0,0.0004938522518074282
5600.811623949281,2801.3959886882217,-10424.812290674454,0.003661893163352606,8.0,0.42000000000000004,4200.0,0.0005634175393339245
5994.723541349164,2821.1832156379437,-10790.56422152878,0.003551176503197334,9.0,0.42000000000000004,4200.0,0.000632741698863649
6359.853134950537,2819.4450479398984,-11091.754366389607,0.0034502064395151226,10.0,0.42000000000000004,4200.0,0.0007018263962254038
6700.197439106251,2801.3014319645667,-11340.540441553661,0.003357568565075977,11.0,0.42000000000000004,4200.0,0.0007706732800448598
7018.954622516104,2770.6438710096186,-11546.253028838153,0.0032721311136833897,12.0,0.42000000000000004,4200.0,0.0008392839819806442
7318.725067070434,2730.706211654144,-11716.182414393734,0.003192974407859807,13.0,0.42000000000000004,4200.0,0.0009076601169563551
7601.658164031542,2683.832371135228,-11856.113599668715,0.003119340727065616,14.0,0.42000000000000004,4200.0,0.000975803283388641
7869.546228238684,2631.935704480965,-11970.698053395019,0.003050598460103976,15.0,0.42000000000000004,4200.0,0.001043715063411405
8123.906970735152,2576.614245033365,-12063.72366887283,0.0029731197990584077,16.0,0.42000000000000004,4150.0,0.0011113970230962158
8366.03555888241,2519.0346858299704,-12138.460253623889,0.0029130709736013465,17.0,0.42000000000000004,4150.0,0.0011788507126690004
8597.046799365935,2460.128656424426,-12197.307829463673,0.002856510268902783,18.0,0.42000000000000004,4150.0,0.0012460776667230968
8817.907676876132,2400.650458194469,-12242.421979311424,0.0028031068797176205,19.0,0.42000000000000004,4150.0,0.0013130794044287361
9029.462706420367,2341.187061039482,-12275.617496599596,0.0027525732786676097,20.0,0.42000000000000004,4150.0,0.0013798574297390284
9232.453883846018,2282.194390785339,-12298.431898497729,0.0027046581187274922,21.0,0.42000000000000004,4150.0,0.0014464132315925215
9427.537687447535,2224.0383037121996,-12312.175308048696,0.002659140534997683,22.0,0.42000000000000004,4150.0,0.0015127482841123996
9615.297930368593,2167.0004897749714,-12317.97125565433,0.002615825204557292,23.0,0.42000000000000004,4150.0,0.0015788640468023894
9796.252865911349,2111.245943979317,-12316.787180637846,0.002574538756049352,24.0,0.42000000000000004,4150.0,0.0016447619647394403
9970.868014161875,2056.9153847292596,-12309.458889574395,0.0025351268918797896,25.0,0.42000000000000004,4150.0,0.0017104434687632388
10139.565758360792,2004.1621155517096,-12296.713973327336,0.0024974511907084186,26.0,0.42000000000000004,4150.0,0.0017759099756626212
10302.723818869172,1953.0140491124343,-12279.185689449543,0.0024613875164083395,27.0,0.42000000000000004,4150.0,0.001841162888358953
10460.683821067047,1903.5150967870957,-12257.428402245416,0.0024268239875408063,28.0,0.42000000000000004,4150.0,0.001906203596086499
10613.76269473241,1855.7099782772104,-12231.954580384867,0.0023841016315161736,29.0,0.42000000000000004,4100.0,0.0019710334745699186
10762.241380883457,1809.572327781903,-12203.231903918364,0.002352437562838279,30.0,0.42000000000000004,4100.0,0.002035653886198848
0.0,0.0,-2.628212131370674,0.005037581304952693,0.0,0.46,4300.0,0.0
1147.0453718487365,916.4356055044858,-2983.91192891806,0.00470281954435063,1.0,0.46,4300.0,7.13013232899229e-05
2025.2287100271815,1502.8767538240647,-4946.73141601064,0.004442510119351259,2.0,0.46,4300.0,0.0001423493553772791
2750.8257717125057,1902.277290684466,-6361.301504412826,0.0042289930400336824,3.0,0.46,4300.0,0.00021314588947975957
3374.058040581508,2179.3234044705155,-7433.616230271495,0.004025987414531095,4.0,0.46,4250.0,0.00028369269983912767
3922.518214382318,2370.7150623535167,-8272.618644458424,0.0038708323140954574,5.0,0.46,4250.0,0.0003539915419880172
4413.399683900581,2499.790063099785,-8943.566881991312,0.0037341708976869553,6.0,0.46,4250.0,0.0004240441530120581
4858.301774772358,2582.4459319350635,-9488.657641831189,0.0036122898780891954,7.0,0.46,4250.0,0.0004938522518074282
5265.490350689982,2630.007272729987,-9936.676155339039,0.0035025026830564814,8.0,0.46,4250.0,0.0005634175393339245
5641.093471983193,2650.7980585981736,-10308.144911227406,0.0033860834929494393,9.0,0.46,4200.0,0.000632741698863649
5989.807423639909,2651.133984537729,-10618.265124404417,0.0032956727884723047,10.0,0.46,4200.0,0.0007018263962254038
6315.326536863932,2635.908121439854,-10878.122567576967,0.003212495813511263,11.0,0.46,4200.0,0.0007706732800448598
6620.6065894267695,2608.6743838952784,-11096.45006718304,0.003135587777219147,12.0,0.46,4200.0,0.0008392839819806442
6908.058358220591,2572.5895337818088,-11280.09632464173,0.0030641624304049483,13.0,0.46,4200.0,0.0009076601169563551
7179.677315571235,2529.7532493094336,-11434.515008644732,0.0029975704566910966,14.0,0.46,4200.0,0.000975803283388641
7437.129085385315,2482.0626413940354,-11564.106634668715,0.0029352693561859235,15.0,0.46,4200.0,0.001043715063411405
7681.8260803220755,2431.0058774527674,-11672.463151236683,0.002876801189613215,16.0,0.46,4200.0,0.0011113970230962158
7914.975274936121,2377.6611490430055,-11762.546357476334,0.002821775888914946,17.0,0.46,4200.0,0.0011788507126690004
8137.616745146244,2322.947625381318,-11836.825648745595,0.002757623179153179,18.0,0.46,4150.0,0.0012460776667230968
8350.653927703002,2267.5880458230913,-11897.508046466915,0.002708872439216424,19.0,0.46,4150.0,0.0013130794044287361
8554.876625374374,2212.1475802555983,-11946.184557780842,0.0026626645825496803,20.0,0.46,4150.0,0.0013798574297390284
8750.980820612955,2157.063541282249,-11984.340941200695,0.0026187810439002833,21.0,0.46,4150.0,0.0014464132315925215
8939.581596334756,2102.674976178195,-12013.247534666756,0.0025770294094080914,22.0,0.46,4150.0,0.0015127482841123996
9121.224066968567,2049.238568875334,-12033.996424243189,0.0025372394724239035,23.0,0.46,4150.0,0.0015788640468023894
9296.396679211233,1996.999476356993,-12047.532651715941,0.002499259661064044,24.0,0.46,4150.0,0.0016447619647394403
9465.53917891387,1946.0511638632222,-12054.675538143027,0.002462954810818207,25.0,0.46,4150.0,0.0017104434687632388
9629.046285820668,1896.4910529476226,-12056.139453520853,0.0024282037994325027,26.0,0.46,4150.0,0.0017759099756626212
9787.272939905384,1848.433907360715,-12052.550478578312,0.0023948974370568686,27.0,0.46,4150.0,0.001841162888358953
9940.545383054283,1801.8899555090584,-12044.456798041268,0.002362937500694226,28.0,0.46,4150.0,0.001906203596086499
10089.157419902547,1756.8888088627048,-12032.343484580597,0.0023322346601550433,29.0,0.46,4150.0,0.0019710334745699186
10233.376522679639,1713.4486697217783,-12016.63708743154,0.0023027081721595775,30.0,0.46,4150.0,0.002035653886198848
0.0,0.0,-2.628212131370674,0.004642534253806646,0.0,0.5,4300.0,0.0
1060.639695170309,847.1265885204582,-2765.616587115932,0.004358079697427411,1.0,0.5,4300.0,7.13013232899229e-05
1877.251045803926,1392.2777148585667,-4605.078058286592,0.004135198153482269,2.0,0.5,4300.0,0.0001423493553772791
2554.951373730764,1765.470623740206,-5944.607722147608,0.00395122901054201,3.0,0.5,4300.0,0.00021314588947975957
3139.131598255028,2025.6805205920734,-6970.091520246708,0.0037734183539318,4.0,0.5,4250.0,0.00028369269983912767
3654.770268169949,2206.4845195279654,-7780.576421347549,0.003638404413918304,5.0,0.5,4250.0,0.0003539915419880172
4117.4707123258895,2329.315421003191,-8435.212298346058,0.003518981647449394,6.0,0.5,4250.0,0.0004240441530120581
4537.781975258739,2408.818585809261,-8972.501154655758,0.003412068266457931,7.0,0.5,4250.0,0.0004938522518074282
4923.239979383801,2455.4608177150817,-9418.803554739861,0.003315427604557251,8.0,0.5,4250.0,0.0005634175393339245
5279.447371535959,2476.9565968538886,-9792.93202429021,0.0032273794206291295,9.0,0.5,4250.0,0.000632741698863649
5610.696959516356,2479.1281876678504,-10108.779878641682,0.003131046463561692,10.0,0.5,4200.0,0.0007018263962254038
5920.376443623262,2466.6259151908903,-10377.032228196433,0.003057191667713254,11.0,0.5,4200.0,0.0007706732800448598
6211.202459099895,2442.724465041552,-10605.557694923351,0.0029887261117686674,12.0,0.5,4200.0,0.0008392839819806442
6485.393295838917,2410.3271401695742,-10800.740349847656,0.002924986414255465,13.0,0.5,4200.0,0.0009076601169563551
6744.788410341698,2371.4506346514286,-10967.681551722715,0.0028654233789751284,14.0,0.5,4200.0,0.000975803283388641
6990.92815636429,2327.9454898882027,-11110.51175636534,0.0028095770654951147,15.0,0.5,4200.0,0.001043715063411405
7225.11705600761,2281.095418045053,-11232.613945099729,0.0027570583657562826,16.0,0.5,4200.0,0.0011113970230962158
7448.472377280924,2231.9775793124213,-11336.787040632538,0.0027075351341492152,17.0,0.5,4200.0,0.0011788507126690004
7661.958515664525,2181.466230759014,-11425.36759221382,0.002660721574388565,18.0,0.5,4200.0,0.0012460776667230968
7866.414301389826,2130.2495926237234,-11500.321717780054,0.0026163700299995565,19.0,0.5,4200.0,0.0013130794044287361
8062.574137594635,2078.8645477806194,-11563.315615566615,0.00257426454000128,20.0,0.5,4200.0,0.0013798574297390284
8251.083554979916,2027.7326623088165,-11615.84855317857,0.0025229925284745293,21.0,0.5,4150.0,0.0014464132315925215
8432.514833414929,1977.1788717330203,-11659.115462791015,0.0024851030990656275,22.0,0.5,4150.0,0.0015127482841123996
8607.377005965664,1927.4518446408013,-11694.11008210032,0.0024489391968360134,23.0,0.5,4150.0,0.0015788640468023894
8776.128450398312,1878.7411432787474,-11721.746385366227,0.0024143701774039924,24.0,0.5,4150.0,0.0016447619647394403
8939.176613535099,1831.2183910443505,-11742.820113062531,0.002381279208566039,25.0,0.5,4150.0,0.0017104434687632388
9096.88905625677,1784.9690246423525,-11758.026573256,0.0023495615809019568,26.0,0.5,4150.0,0.0017759099756626212
9249.603258391278,1740.0439661441064,-11767.97787513231,0.002319122666668053,27.0,0.5,4150.0,0.001841162888358953
9397.619566314379,1696.524971898887,-11773.211562663084,0.002289877226143699,28.0,0.5,4150.0,0.001906203596086499
9541.214429589994,1654.4164443865934,-11774.204886162443,0.0022617476721513282,29.0,0.5,4150.0,0.0019710334745699186
9680.642269836773,1613.730053313368,-11771.379225486278,0.0022346637035176135,30.0,0.5,4150.0,0.002035653886198848
0.0,0.0,-2.628212131370674,0.004251273459585516,0.0,0.54,4300.0,0.0
974.4677405388143,778.0475656737924,-2546.828172762209,0.00401263774479296,1.0,0.54,4300.0,7.13013232899229e-05
1728.919587981632,1281.5283264434747,-4259.301512322534,0.0038242540461230277,2.0,0.54,4300.0,0.0001423493553772791
2357.785022998822,1627.9478511054094,-5519.172402818709,0.0036677927565462987,3.0,0.54,4300.0,0.00021314588947975957
2901.814532318762,1870.7240029795753,-6492.992883267143,0.003513788755881568,4.0,0.54,4250.0,0.00028369269983912767
3383.4665256069266,2040.3775215245519,-7270.23989509065,0.0033978283480894478,5.0,0.54,4250.0,0.0003539915419880172
3816.7970283866107,2156.456270289023,-7904.090399765955,0.0032948268560484993,6.0,0.54,4250.0,0.0004240441530120581
4211.33409619326,2232.36560177982,-8429.405557637932,0.0032022621932120687,7.0,0.54,4250.0,0.0004938522518074282
4573.896594097842,2277.7130215120405,-8870.135499274693,0.0031182985403849107,8.0,0.54,4250.0,0.0005634175393339245
4909.565234447702,2299.5995210366395,-9243.430640466962,0.003041553083069212,9.0,0.54,4250.0,0.000632741698863649
5222.244300430957,2303.392832108555,-9561.977526457282,0.0029709552273559296,10.0,0.54,4250.0,0.0007018263962254038
5515.010555212718,2293.3663225540195,-9835.40691326763,0.002905657841806048,11.0,0.54,4250.0,0.0007706732800448598
5790.342972631384,2272.6353889566735,-10071.355378712513,0.0028309347132762144,12.0,0.54,4200.0,0.0008392839819806442
6050.268011042475,2243.803844394184,-10275.591279567918,0.0027747848767962924,13.0,0.54,4200.0,0.0009076601169563551
6296.46669715332,2208.832328702635,-10452.790282638052,0.0027221917696880972,14.0,0.54,4200.0,0.000975803283388641
6530.352347520869,2169.417572106785,-10606.794973971475,0.0026727712557991427,15.0,0.54,4200.0,0.001043715063411405
6753.122492447388,2126.737791936839,-10740.762818545809,0.0026261976608573413,16.0,0.54,4200.0,0.0011113970230962158
6965.803752664859,2081.8339601037687,-10857.314798719402,0.002582192391162611,17.0,0.54,4200.0,0.0011788507126690004
7169.2831049316765,2035.5291030952333,-10958.645968884724,0.002540515248751062,18.0,0.54,4200.0,0.0012460776667230968
7364.332526805679,1988.470852851634,-11046.609418176202,0.002500957662036959,19.0,0.54,4200.0,0.0013130794044287361
7551.628373742272,1941.1704752498856,-11122.780433429092,0.002463337439385357,20.0,0.54,4200.0,0.0013798574297390284
7731.767192409078,1894.0289437723889,-11188.50788884439,0.0024274943566227588,21.0,0.54,4200.0,0.0014464132315925215
7905.279343172163,1847.357380123143,-11244.953120445833,0.002393286792363516,22.0,0.54,4200.0,0.0015127482841123996
8072.635954634453,1801.3946449826308,-11293.120531114982,0.0023605891207557177,23.0,0.54,4200.0,0.0015788640468023894
8234.257424310876,1756.3215013488532,-11333.939664845828,0.002318873432886517,24.0,0.54,4150.0,0.0016447619647394403
8390.523756958013,1712.2740728336275,-11368.177167790069,0.002289085155009486,25.0,0.54,4150.0,0.0017104434687632388
8541.778939971242,1669.365956460166,-11396.4403266246,0.0022604931659414777,26.0,0.54,4150.0,0.0017759099756626212
8688.330001256207,1627.6874252332016,-11419.320812592814,0.0022330167383632672,27.0,0.54,4150.0,0.001841162888358953
8830.461165288645,1587.247834997705,-11437.34020238107,0.002206583024685381,28.0,0.54,4150.0,0.001906203596086499
8968.428136605135,1548.0993243330142,-11450.96286663397,0.002181125627930388,29.0,0.54,4150.0,0.0019710334745699186
9102.465125006449,1510.255749120378,-11460.600307080545,0.002156584311380086,30.0,0.54,4150.0,0.002035653886198848
0.0,0.0,-2.628212131370674,0.0038637184734260917,0.0,0.5800000000000001,4300.0,0.0
888.5254585288526,709.1951178662376,-2327.5684084331297,0.003666527701770924,1.0,0.5800000000000001,4300.0,7.13013232899229e-05
1580.2387112190831,1170.6349864038273,-3909.4461700652028,0.0035097150124555883,2.0,0.5800000000000001,4300.0,0.0001423493553772791
2159.329897313546,1489.717910124389,-5084.994476396285,0.0033786756794327265,3.0,0.5800000000000001,4300.0,0.00021314588947975957
2662.096773184153,1714.462067556996,-6002.381982362764,0.0032658595460750084,4.0,0.5800000000000001,4300.0,0.00028369269983912767
3108.5682954848517,1872.3925267280842,-6741.316944361359,0.0031489549904637,5.0,0.5800000000000001,4250.0,0.0003539915419880172
3511.3078458027007,1981.2039448922933,-7349.687370112901,0.0030614779471605214,6.0,0.5800000000000001,4250.0,0.0004240441530120581
3878.843553234129,2053.0639673354995,-7858.600149488237,0.0029825641459268843,7.0,0.5800000000000001,4250.0,0.0004938522518074282
4217.295344719735,2096.725371687081,-8289.617422642797,0.0029107316975347745,8.0,0.5800000000000001,4250.0,0.0005634175393339245
4531.231193963802,2118.673206273181,-8658.231522765942,0.002844861134094333,9.0,0.5800000000000001,4250.0,0.000632741698863649
4824.170411139398,2123.8211419047343,-8975.938667480688,0.0027840838049161425,10.0,0.5800000000000001,4250.0,0.0007018263962254038
5098.887725230587,2116.046442477206,-9251.494881699116,0.002727710545550676,11.0,0.5800000000000001,4250.0,0.0007706732800448598
5357.622099994084,2098.3086606643365,-9491.713385703595,0.002675184507079734,12.0,0.5800000000000001,4250.0,0.0008392839819806442
5602.2077604317465,2072.908201448363,-9702.003166778682,0.002612860784445015,13.0,0.5800000000000001,4200.0,0.0009076601169563551
5834.16997603877,2041.7677383623643,-9886.867685089848,0.0025671260568879755,14.0,0.5800000000000001,4200.0,0.000975803283388641
6054.790891763817,2006.3451082517572,-10049.657426650774,0.002524053454233277,15.0,0.5800000000000001,4200.0,0.001043715063411405
6265.161022726683,1967.7930699157303,-10193.289225060704,0.002483375118049766,16.0,0.5800000000000001,4200.0,0.0011113970230962158
6466.215115933084,1927.093249796899,-10320.191986960526,0.0024448614356169206,17.0,0.5800000000000001,4200.0,0.0011788507126690004
6658.761937924109,1885.0253926265163,-10432.406279488037,0.0024083140437706958,18.0,0.5800000000000001,4200.0,0.0012460776667230968
6843.505977314765,1842.1532241074567,-10531.660040697963,0.0023735603718240753,19.0,0.5800000000000001,4200.0,0.0013130794044287361
7021.067940723751,1798.963586336219,-10619.426687961495,0.002340449398811589,20.0,0.5800000000000001,4200.0,0.0013798574297390284
7191.991544901014,1755.8360679064601,-10696.971848305511,0.0023088480721772074,21.0,0.5800000000000001,4200.0,0.0014464132315925215
7356.760931704919,1713.0680084134822,-10765.388291716117,0.0022786385914161304,22.0,0.5800000000000001,4200.0,0.0015127482841123996
7515.808494827914,1670.8899989421252,-10825.624140527594,0.002249716290426318,23.0,0.5800000000000001,4200.0,0.0015788640468023894
7669.523779759701,1629.5088348826707,-10878.507774832338,0.0022219875358960124,24.0,0.5800000000000001,4200.0,0.0016447619647394403
7818.251957576226,1589.0321117770288,-10924.76433391268,0.0021953683933585728,25.0,0.5800000000000001,4200.0,0.0017104434687632388
7962.309282834336,1549.5537459886013,-10965.032627999222,0.0021697833014596045,26.0,0.5800000000000001,4200.0,0.0017759099756626212
8101.981675526097,1511.1422299329215,-10999.876898844894,0.002145163914896847,27.0,0.5800000000000001,4200.0,0.001841162888358953
8237.525805031799,1473.882554927917,-11029.843573036436,0.002111874800207588,28.0,0.5800000000000001,4150.0,0.001906203596086499
8369.183055777701,1437.771888093219,-11055.381822344614,0.0020891712898007406,29.0,0.5800000000000001,4150.0,0.0019710334745699186
8497.164942473939,1402.8232350130393,-11076.835562256274,0.0020672568382719804,30.0,0.5800000000000001,4150.0,0.002035653886198848
0.0,0.0,-2.628212131370674,0.0034797915478382607,0.0,0.62,4300.0,0.0
802.812654837742,640.5696047008794,-2107.858402414364,0.0033197828703207476,1.0,0.62,4300.0,7.13013232899229e-05
1431.2133362916952,1059.603667441423,-3555.557214503424,0.003191618881627257,2.0,0.62,4300.0,0.0001423493553772791
1959.5879430232765,1350.7943427202222,-4642.076120098085,0.003083871576460848,3.0,0.62,4300.0,0.00021314588947975957
2419.965794183022,1556.9055551238218,-5498.0011358155825,0.002990621097335357,4.0,0.62,4300.0,0.00028369269983912767
2830.042617020902,1702.5358783911454,-6193.5505289125795,0.0029083158932844562,5.0,0.62,4300.0,0.0003539915419880172
3200.932375398493,1803.550321950552,-6771.490646687773,0.0028187064461504627,6.0,0.62,4250.0,0.0004240441530120581
3540.1974532209792,1870.8952512793305,-7259.307388905894,0.002752663601801643,7.0,0.62,4250.0,0.0004938522518074282
3853.274364361278,1912.4659829110135,-7676.178971106259,0.0026923356306054382,8.0,0.62,4250.0,0.0005634175393339245
