CAPE_u,CAPE_ext,CAPE_dist,dh,sat_def,P,RH,dz,ent_b
17372.217991056637,3432.1331774897326,2.9302056422239793,-17434.289758177947,0.002343542835267453,24.0,0.06,4050.0,0.0016447619647394403
17709.950882572717,3371.6897289780673,2.756232737349395,-17468.335797841493,0.002271926608076241,25.0,0.06,4050.0,0.0017104434687632388
18043.561076953414,3275.821689627832,2.6882880756471708,-17513.934564790237,0.0021966296792003044,26.0,0.06,4000.0,0.0017759099756626212
18359.85263068189,3181.0296055914714,2.580641516665293,-17530.392113170426,0.0021332010096063105,27.0,0.06,4000.0,0.001841162888358953
18663.41448877141,3127.1450945394135,2.5974010787971626,-17547.24786603128,0.002074127639108281,28.0,0.06,4000.0,0.001906203596086499
18967.211699308355,3038.967379882542,2.3682870971883907,-17566.53691433106,0.0020141899119342226,29.0,0.06,4000.0,0.0019710334745699186
19257.918173794395,2952.861061572862,2.4264598933579107,-17585.702374076645,0.001960458425697229,30.0,0.06,4000.0,0.002035653886198848
0.0,0.0,0.0,-2.628212131370674,0.008778186795266898,0.0,0.1,4300.0,0.0
1950.2769736546577,1475.9809024730855,7.754894920174506,-4908.005422871938,0.0077972457253584196,1.0,0.1,4300.0,7.13013232899229e-05
3419.8337678793037,2391.089481459469,10.376292146664877,-7812.6651415034285,0.007036594401291132,2.0,0.1,4250.0,0.0001423493553772791
4650.917361690579,3016.0332300065647,10.154262673337332,-9757.683749879376,0.006455992897617823,3.0,0.1,4250.0,0.00021314588947975957
5729.56879857724,3455.0342220805246,9.470046523358567,-11162.04674279024,0.005969486060164031,4.0,0.1,4250.0,0.00028369269983912767
6697.7120022008585,3771.86207425889,8.678085620979918,-12230.232075815264,0.00553021384105482,5.0,0.1,4200.0,0.0003539915419880172
7579.229985543207,3983.0587499719895,8.019302670900206,-13068.735474803369,0.005172993975068608,6.0,0.1,4200.0,0.0004240441530120581
8390.610260044052,4125.0071151338325,7.279807799302061,-13749.273209267725,0.0048581617989915706,7.0,0.1,4200.0,0.0004938522518074282
9142.328449872739,4237.748139708353,6.688972452195181,-14309.307983109451,0.004563808353990812,8.0,0.1,4150.0,0.0005634175393339245
9842.7002723033,4289.12519434775,6.279990787541149,-14779.416162687376,0.004316947290955654,9.0,0.1,4150.0,0.000632741698863649
10500.562169965146,4282.684083799288,5.748227999391081,-15178.122855089518,0.00409400965975662,10.0,0.1,4150.0,0.0007018263962254038
11118.807138436468,4278.331693709357,5.240043382478831,-15518.142563306734,0.003892810961204491,11.0,0.1,4150.0,0.0007706732800448598
11699.078077590237,4255.103285910258,5.1667487351035195,-15807.303048136026,0.003711834471045277,12.0,0.1,4150.0,0.0008392839819806442
12251.209048307872,4219.814751324435,4.824704648812044,-16060.86861209118,0.003534626486027106,13.0,0.1,4100.0,0.0009076601169563551
12777.650276680099,4141.668825269274,4.647973371857459,-16288.663482867072,0.0033826474962391547,14.0,0.1,4100.0,0.000975803283388641
13274.803242247926,4087.650227567155,4.344136992231632,-16479.010288382677,0.0032428970238191795,15.0,0.1,4100.0,0.001043715063411405
13752.18039641994,3994.342427892998,4.122559492256469,-16651.78680661761,0.003112521494177646,16.0,0.1,4100.0,0.0011113970230962158
14207.45857835052,3932.349923393906,3.8851092326471184,-16799.764061309485,0.0029923197542089724,17.0,0.1,4100.0,0.0011788507126690004
14642.177067483835,3868.473368042266,3.763309719728193,-16936.05606392894,0.0028810433181253453,18.0,0.1,4100.0,0.0012460776667230968
15063.204633813042,3767.360235441555,3.503420153521619,-17050.169281803304,0.0027766769693928677,19.0,0.1,4100.0,0.0013130794044287361
